sample_id;hole_id;depth_from;depth_to;core_length;cr_%;is_old;is_twin;ni;fe;mgo;sio2;sm;co;cao;al2o3;lith
B1/E07-032/JAS/02;E07-032;1;2;1;1;1;0;1.75;20.96;15.14;39.31;2.596433289;0.05;0.12;5.06;SAP
B1/E07-032/JAS/03;E07-032;2;3;1;1;1;0;1.82;21.11;16.33;40.8;2.498469075;0.06;0.06;3.36;SAP
B1/E07-032/JAS/04;E07-032;3;4;1;1;1;0;1.57;18.78;15.09;41.8;2.770046388;0.04;0.26;2.92;SAP
B1/E07-032/JAS/05;E07-032;4;5;1;1;1;0;1.95;16.59;15.09;41.56;2.754141816;0.03;0.13;1.02;SAP
B1/E07-032/JAS/06;E07-032;5;6;1;1;1;0;1.71;19.24;20.34;41.12;2.021632252;0.03;0.12;1.14;RSAP
B1/E07-032/JAS/07;E07-032;6;6.4;0.4;1;1;0;1.42;20.96;23.21;43.96;1.894011202;0.04;0.09;1.51;RSAP
B1/E07-032/JAS/08;E07-032;6.4;7;0.6;1;1;0;1.16;17.8;23.15;43.95;1.898488121;0.05;0.08;1.4;RSAP
B1/E07-032/JAS/09;E07-032;7;8;1;1;1;0;1.05;15.43;18.31;43.11;2.35445112;0.05;0.08;1.05;RSAP
B1/E07-032/JAS/10;E07-032;8;9;1;1;1;0;0.73;11.9;24.59;42.2;1.716144774;0.03;0.1;0.64;RSAP
B1/E07-032/JAS/11;E07-032;9;9.65;0.65;1;1;0;0.63;11.64;25.5;42.59;1.670196078;0.03;0.1;0.8;RSAP
B1/E07-032/JAS/12;E07-032;9.65;10;0.35;1;1;0;0.47;10.55;26.78;42.18;1.575056012;0.01;0.13;0.57;SROC
B1/E07-032/JAS/13;E07-032;10;11;1;1;1;0;0.34;8.22;32.68;43.44;1.329253366;0.01;0.12;1.02;SROC
B1/E07-032/JAS/14;E07-032;11;11.25;0.25;1;1;0;0.35;7.99;30.56;43.17;1.41263089;0;0.14;0.69;BLD
B1/E07-032/JAS/15;E07-032;11.25;11.7;0.45;1;1;0;0.31;7.17;32.26;44;1.363918165;0.01;0.15;0.7;SROC
B1/E07-032/JAS/16;E07-032;11.7;12;0.3;1;1;0;0.31;7.55;31.94;42.85;1.341577959;0;0.13;0.62;BLD
B1/E07-032/JAS/17;E07-032;12;13.1;1.1;1;1;0;0.29;6.87;33.33;43.35;1.300630063;0;0.15;0.62;BLD
B1/E07-032/JAS/18;E07-032;13.1;14;0.9;1;1;0;0.29;6.74;34.36;43.3;1.260186263;0.01;0.12;0.54;BLD
B1/E07-032/JAS/19;E07-032;14;14.55;0.55;1;1;0;0.27;5.61;36.31;45.76;1.260258882;0;0.13;0.59;SROC
B1/E07-032/JAS/20;E07-032;14.55;15;0.45;1;1;0;0.27;5.61;36.31;45.76;1.260258882;0;0.13;0.59;BRK
B1/E07-049/JAS/01;E07-049;0;1;1;1;1;0;1.15;29.13;10.22;27.3;2.671232877;0.06;0.05;11.09;LIM
B1/E07-049/JAS/02;E07-049;1;2;0.79;0.79;1;0;1.94;25.37;9.61;29.53;3.072840791;0.07;0;2.36;SAP
B1/E07-049/JAS/03;E07-049;2;3;1;1;1;0;1.42;20.77;14.16;31.72;2.240112994;0.09;0.03;1.27;SAP
B1/E07-049/JAS/04;E07-049;3;4;1;1;1;0;1.55;11.49;22.63;37.52;1.657976138;0.03;0.08;0.67;RSAP
B1/E07-049/JAS/05;E07-049;4;5;1;1;1;0;1.52;8.77;26.6;39.51;1.485338346;0.01;0.12;0.88;SAP
B1/E07-049/JAS/06;E07-049;5;6;1;1;1;0;1.42;7.29;28.27;39.96;1.413512557;0.01;0.13;0.76;SROC
B1/E07-049/JAS/07;E07-049;6;7;1;1;1;0;1.25;7.21;34.91;39.89;1.142652535;0.01;0.14;0.53;BRK
B1/E07-050/JAS/01;E07-050;0;1;1;1;1;0;1.55;9.91;27.95;39.19;1.402146691;0.02;0.18;1.03;LIM
B1/E07-050/JAS/02;E07-050;1;1.7;0.7;1;1;0;1.32;52.85;11.34;22.25;1.962081129;0.06;0;5.98;LIM
B1/E07-050/JAS/03;E07-050;1.7;2;0.3;1;1;0;1.5;48.57;12.58;25.76;2.047694754;0.3;0;4.36;LIM
B1/E07-050/JAS/04;E07-050;2;3;1;1;1;0;1.33;50.67;12.31;23.17;1.882209586;0.16;0;3.94;LIM
B1/E07-050/JAS/05;E07-050;3;4;1;1;1;0;1.58;28.27;15.69;29.71;1.893562779;0.06;0.1;2.49;SAP
B1/E07-050/JAS/06;E07-050;4;4.75;0.75;1;1;0;1.44;12.18;27.58;37.54;1.361131255;0.04;0.08;1.88;SAP
B1/E07-050/JAS/07;E07-050;4.75;5;0.25;1;1;0;1.34;7.47;30.45;39.79;1.306732348;0.01;0.13;0.59;BLD
B1/E07-050/JAS/08;E07-050;5;6;1;1;1;0;1.52;32.31;13.38;26.27;1.963378176;0.12;0;2.93;SAP
B1/E07-050/JAS/09;E07-050;6;7;1;1;1;0;1.56;16.49;19.11;35.12;1.837781266;0.05;0.05;1.6;SAP
B1/E07-050/JAS/10;E07-050;7;8;1;1;1;0;1.89;14.96;19.92;35.82;1.798192771;0.02;0.1;0.9;SAP
B1/E07-050/JAS/11;E07-050;8;9;1;1;1;0;0.97;43.46;13.65;23.71;1.736996337;0.01;0;10.64;SAP
B1/E07-050/JAS/12;E07-050;9;10;1;1;1;0;1.37;10.27;27.28;39.02;1.430351906;0.02;0.16;1.11;SAP
B1/E07-050/JAS/13;E07-050;10;11;1;1;1;0;1.32;9.04;27.02;41.42;1.532938564;0.01;0.24;0.91;RSAP
B1/E07-050/JAS/14;E07-050;11;11.5;0.5;1;1;0;1.12;8.92;29.1;41.28;1.418556701;0.01;0.19;1.02;SAP
B1/E07-050/JAS/15;E07-050;11.5;12;0.5;1;1;0;1.12;8.06;30.91;41.72;1.349725008;0.01;0.18;0.65;RSAP
B1/E07-050/JAS/16;E07-050;12;12.6;0.6;1;1;0;1.17;10.11;27.05;40.43;1.494639556;0.02;0.17;0.74;SAP
B1/E07-050/JAS/17;E07-050;12.6;13;0.4;1;1;0;0.59;12;26.79;37.26;1.390817469;0.04;0.15;1.24;RSAP
B1/E07-050/JAS/18;E07-050;13;13.24;0.24;1;1;0;0.6;8.45;31.95;41.15;1.287949922;0.01;0.66;1.53;SROC
B1/E07-050/JAS/19;E07-050;13.24;14;0.76;1;1;0;0.27;5.49;41.38;39.9;0.964233929;0;0.55;0.65;BRK
B1/E07-050/JAS/20;E07-050;14;15;1;1;1;0;0.28;6.58;40.97;39.44;0.962655602;0.01;0.28;1.09;BRK
B1/E07-051/JAS/01;E07-051;0;1;1;1;1;0;0.72;38.64;0.66;23.79;36.04545455;0.02;0.04;13.6;LIM
B1/E07-051/JAS/02;E07-051;1;2;1;1;1;0;1.5;15.48;21.89;36.12;1.650068524;0.03;0.12;3.93;SAP
B1/E07-051/JAS/03;E07-051;2;3;0.9;0.9;1;0;1.44;10.12;24.66;39.7;1.609894566;0.02;0.19;1.74;SAP
B1/E07-051/JAS/04;E07-051;3;4;1;1;1;0;1.44;8.92;25.27;40.91;1.61891571;0.02;0.12;1.04;SAP
B1/E07-051/JAS/05;E07-051;4;5;1;1;1;0;1.59;9.6;24.77;39.49;1.594267259;0.02;0.1;0.9;SAP
B1/E07-051/JAS/06;E07-051;5;6;1;1;1;0;1.38;9.85;25.21;39.61;1.571201904;0.02;0.15;1.11;SAP
B1/E07-051/JAS/07;E07-051;6;7;1;1;1;0;1.62;11.95;21.31;38.79;1.820272173;0.02;0.29;1.12;SAP
B1/E07-051/JAS/08;E07-051;7;7.75;0.75;1;1;0;1.8;8.35;31.43;39.82;1.266942412;0.01;0.25;0.7;BLD
B1/E07-051/JAS/09;E07-051;7.75;8;0.25;1;1;0;1.47;10.09;24.37;39.01;1.600738613;0.02;0.14;1.18;SAP
B1/E07-051/JAS/10;E07-051;8;9;1;1;1;0;1.47;11.49;23.36;38.6;1.65239726;0.02;0.23;1.5;SAP
B1/E07-051/JAS/11;E07-051;9;10;1;1;1;0;1.45;9.03;26.37;39.96;1.515358362;0.02;0.16;1.41;SAP
B1/E07-051/JAS/12;E07-051;10;11;1;1;1;0;1.1;11.59;23.6;38.85;1.646186441;0.03;0.07;1.16;SAP
B1/E07-051/JAS/13;E07-051;11;12;1;1;1;0;1.07;10.83;25.24;38.95;1.54318542;0.02;0.08;0.94;SAP
B1/E07-051/JAS/14;E07-051;12;13;1;1;1;0;0.88;9.33;25.78;40.67;1.577579519;0.02;0.1;0.82;SAP
B1/E07-051/JAS/15;E07-051;13;14;1;1;1;0;0.69;8.68;27.12;40.78;1.503687316;0.02;0.13;0.78;SAP
B1/E07-051/JAS/16;E07-051;14;15;1;1;1;0;0.9;9.58;24.83;40.59;1.634716069;0.02;0.16;0.76;SAP
B1/E07-051/JAS/17;E07-051;15;16;1;1;1;0;1.06;11.21;23.03;38.81;1.685193226;0.03;0.12;0.87;SAP
B1/E07-051/JAS/18;E07-051;16;17;0.9;0.9;1;0;0.69;8.68;27.12;40.78;1.503687316;0.02;0.13;0.78;BRK
B1/E07-051/JAS/19;E07-051;17;18;1;1;1;0;0.69;8.68;27.12;40.78;1.503687316;0.02;0.13;0.78;BRK
B1/E07-052/JAS/01;E07-052;0;1;1;1;1;0;1.28;44.13;12.6;23.48;1.863492063;0;0.08;8.03;LIM
B1/E07-052/JAS/02;E07-052;1;2;0.9;0.9;1;0;1.73;44.93;12.65;23.19;1.833201581;0.05;0.18;3.89;LIM
B1/E07-052/JAS/03;E07-052;2;3;1;1;1;0;1.63;14.12;21.66;37.44;1.728531856;0.03;0.33;1.58;SAP
B1/E07-052/JAS/04;E07-052;3;4;1;1;1;0;1.73;12.67;23.78;38.16;1.60470984;0.02;0.34;1.33;SAP
B1/E07-052/JAS/05;E07-052;4;5;1;1;1;0;1.93;9.77;26.24;39.1;1.490091463;0.01;0.32;0.85;SAP
B1/E07-052/JAS/06;E07-052;5;5.4;0.4;1;1;0;1.62;10.37;27.97;38.46;1.375044691;0.02;0.36;1.28;SAP
B1/E07-052/JAS/07;E07-052;5.4;5.7;0.3;1;1;0;0.59;5.8;36.74;40.81;1.110778443;0;0.26;0.74;BLD
B1/E07-052/JAS/08;E07-052;5.7;6;0.3;1;1;0;1.33;11.15;26.31;39.13;1.487267199;0.02;0.4;1.24;SAP
B1/E07-052/JAS/09;E07-052;6;7;1;1;1;0;1.49;11.87;23.35;39.79;1.704068522;0.02;0.84;1.18;SAP
B1/E07-052/JAS/10;E07-052;7;8;1;1;1;0;1.82;10.03;27.38;38.95;1.42257122;0.02;0.49;1.14;SAP
B1/E07-052/JAS/11;E07-052;8;9;1;1;1;0;1.6;9.71;28.32;39.42;1.391949153;0.02;0.26;0.82;RSAP
B1/E07-052/JAS/12;E07-052;9;10;1;1;1;0;1.57;8.52;29.77;39.98;1.342962714;0.02;0.17;0.78;RSAP
B1/E07-052/JAS/13;E07-052;10;11;1;1;1;0;1.43;9.86;28.62;39.04;1.364081062;0.01;0.2;0.7;RSAP
B1/E07-052/JAS/14;E07-052;11;12;1;1;1;0;1.34;10.12;28.25;39.83;1.409911504;0.01;0.23;0.96;RSAP
B1/E07-052/JAS/15;E07-052;12;13;1;1;1;0;1.7;10.81;25.71;39.29;1.528199144;0.02;0.4;1.1;RSAP
B1/E07-052/JAS/16;E07-052;13;13.6;0.6;1;1;0;1.44;8.36;29.45;40.41;1.372156197;0.01;0.3;0.79;RSAP
B1/E07-052/JAS/17;E07-052;13.6;14.6;1;1;1;0;0.79;5.76;36.51;41.55;1.138044371;0;0.28;0.67;BLD
B1/E07-052/JAS/18;E07-052;14.6;15;0.4;1;1;0;1.41;8.29;28.44;41.84;1.47116737;0.01;0.41;0.91;RSAP
B1/E07-052/JAS/19;E07-052;15;16;1;1;1;0;1.46;9.82;26.29;41.57;1.581209585;0.01;0.4;1.27;RSAP
B1/E07-052/JAS/20;E07-052;16;17;1;1;1;0;1.54;9.3;27.83;40.67;1.461372619;0.01;0.28;0.9;RSAP
B1/E07-052/JAS/21;E07-052;17;17.5;0.5;1;1;0;1.14;7.7;31.65;41.1;1.298578199;0.01;0.41;0.91;RSAP
B1/E07-052/JAS/22;E07-052;17.5;18.5;1;1;1;0;0.47;5.54;38.63;40.91;1.059021486;0;0.42;0.67;BLD
B1/E07-052/JAS/23;E07-052;18.5;19;0.5;1;1;0;1.28;8.6;29.24;40.84;1.396716826;0.01;0.24;0.73;RSAP
B1/E07-052/JAS/24;E07-052;19;20;1;1;1;0;1.24;8.88;27.28;42.62;1.562316716;0.01;0.39;0.82;RSAP
B1/E07-052/JAS/25;E07-052;20;21;1;1;1;0;1.43;7.39;31.09;41.23;1.326149887;0.01;0.23;0.71;RSAP
B1/E07-052/JAS/26;E07-052;21;22;1;1;1;0;1.56;8.2;30.61;39.84;1.301535446;0.01;0.19;0.79;RSAP
B1/E07-052/JAS/27;E07-052;22;23;1;1;1;0;1.67;8.93;29.08;40.1;1.378954608;0.01;0.25;1.5;RSAP
B1/E07-052/JAS/28;E07-052;23;24;1;1;1;0;1.27;6.99;33.5;40.57;1.211044776;0;0.17;0.84;RSAP
B1/E07-052/JAS/29;E07-052;24;25;1;1;1;0;1.42;6.01;34.4;41.26;1.199418605;0;0.15;0.56;RSAP
B1/E07-052/JAS/30;E07-052;25;26;1;1;1;0;1.6;6.95;33.08;40.57;1.226420798;0;0.14;1.08;RSAP
B1/E07-052/JAS/31;E07-052;26;26.5;0.5;1;1;0;1.72;6.65;32.54;39.89;1.225875845;0;0.17;0.54;RSAP
B1/E07-053/JAS/01;E07-053;0;1;1;1;1;0;0.89;43.08;0.12;23.24;193.6666667;0;0.09;10.15;LIM
B1/E07-053/JAS/02;E07-053;1;2;1;1;1;0;0.81;33.93;0.65;31.12;47.87692308;0.08;0.03;8.35;LIM
B1/E07-053/JAS/03;E07-053;2;3;1;1;1;0;0.82;26.17;0.96;43.87;45.69791667;0.06;0.03;4.14;LIM
B1/E07-053/JAS/04;E07-053;3;4;1;1;1;0;1.03;38.53;0.63;28.09;44.58730159;0.05;0.09;4.7;LIM
B1/E07-053/JAS/05;E07-053;4;5;1;1;1;0;1.05;35.38;0.82;32.06;39.09756098;0.1;0.06;4.2;LIM
B1/E07-053/JAS/06;E07-053;5;6;1;1;1;0;1.13;35.38;0.66;33.57;50.86363636;0.2;0.01;5.42;LIM
B1/E07-053/JAS/07;E07-053;6;7;1;1;1;0;0.99;20.85;0.73;56.12;76.87671233;0.23;0.08;3.74;LIM
B1/E07-053/JAS/08;E07-053;7;8;1;1;1;0;1.33;33.23;1.2;34.78;28.98333333;0.19;0.01;4.26;SAP
B1/E07-053/JAS/09;E07-053;8;9;0.9;0.9;1;0;1;28.21;1.64;36.56;22.29268293;0.07;0;3.1;SAP
B1/E07-053/JAS/10;E07-053;9;10;1;1;1;0;1.37;31.49;4.3;30.39;7.06744186;0.04;0.2;3.35;SAP
B1/E07-053/JAS/11;E07-053;10;11;0.46;0.46;1;0;2.18;12.1;18.97;39.01;2.05640485;0.02;0.12;1.48;SAP
B1/E07-053/JAS/12;E07-053;11;12;0.75;0.75;1;0;1.91;9.63;22.36;41.63;1.861806798;0.02;0.14;1.28;SAP
B1/E07-053/JAS/13;E07-053;12;13;1;1;1;0;1.92;11.02;22.01;39.5;1.794638801;0.02;0.14;1.32;SAP
B1/E07-053/JAS/14;E07-053;13;14;1;1;1;0;2;12.81;19.97;38.88;1.946920381;0.02;0.16;1.53;RSAP
B1/E07-053B/JAS/01;E07-053B;0;1;1;1;1;0;0.19;20.98;5.48;32.2;5.875912409;0;0.08;26.5;LIM
B1/E07-053B/JAS/02;E07-053B;1;2;1;1;1;0;0.33;27.27;8.34;27.33;3.276978417;0.01;0.02;25.49;LIM
B1/E07-053B/JAS/03;E07-053B;2;3;1;1;1;0;0.65;36.73;1.67;24.36;14.58682635;0.04;0.09;18.74;LIM
B1/E07-053B/JAS/04;E07-053B;3;4;1;1;1;0;1.14;47.22;0.89;23.46;26.35955056;0;0.11;7.94;LIM
B1/E07-053B/JAS/05;E07-053B;4;5;1;1;1;0;1.12;46.11;0.81;26.15;32.28395062;0.21;0.09;7.47;LIM
B1/E07-053B/JAS/06;E07-053B;5;6;1;1;1;0;1.4;24.85;0.71;30.13;42.43661972;0.6;0.08;7.4;LIM
B1/E07-053B/JAS/07;E07-053B;6;7;1;1;1;0;1.12;43.8;0.64;28.1;43.90625;0.13;0.08;5.71;LIM
B1/E07-053B/JAS/08;E07-053B;7;8;1;1;1;0;1.2;42.78;0.69;25.72;37.27536232;0.06;0.08;5.65;LIM
B1/E07-053B/JAS/09;E07-053B;8;9;1;1;1;0;1.14;37.32;1.49;28.98;19.44966443;0.13;0.05;5.13;LIM
B1/E07-053B/JAS/10;E07-053B;9;10;1;1;1;0;1.83;10.6;28.39;39.59;1.394505107;0.02;0.21;4.39;SAP
B1/E07-053B/JAS/11;E07-053B;10;11;1;1;1;0;1.95;14.17;17.34;39.6;2.283737024;0.03;0.13;1.37;SAP
B1/E07-053B/JAS/12;E07-053B;11;12;1;1;1;0;2.21;15.62;17.08;37.19;2.177400468;0.03;0.16;1.63;SAP
B1/E07-053B/JAS/13;E07-053B;12;12.3;0.3;1;1;0;2.04;11.02;22.56;39.55;1.753102837;0.02;0.16;1.18;BLD
B1/E07-053B/JAS/14;E07-053B;12.3;13;0.7;1;1;0;2.04;11.02;22.56;39.55;1.753102837;0.02;0.16;1.18;RSAP
B1/E07-053B/JAS/15;E07-053B;13;14;1;1;1;0;2.06;11.56;21.68;38.27;1.765221402;0.03;0.08;1.06;RSAP
B1/E07-053B/JAS/16;E07-053B;14;15;1;1;1;0;2.23;10.24;23.28;39.32;1.689003436;0.02;0.14;1.03;RSAP
B1/E07-053B/JAS/17;E07-053B;15;16;1;1;1;0;1.98;8.66;24.7;40.65;1.645748988;0.01;0.14;0.87;RSAP
B1/E07-053B/JAS/18;E07-053B;16;17;1;1;1;0;1.02;5.63;23.42;53.27;2.274551665;0;0.13;0.75;RSAP
B1/E07-053B/JAS/19;E07-053B;17;18;1;1;1;0;1.47;6.81;23.25;47.67;2.050322581;0.01;0.14;0.63;RSAP
B1/E07-053B/JAS/20;E07-053B;18;19;1;1;1;0;1.63;7.14;27.41;41.68;1.520612915;0;0.16;0.73;RSAP
B1/E07-053B/JAS/21;E07-053B;19;19.3;0.3;1;1;0;1.47;6.71;26.38;44.43;1.684230478;0.01;0.24;0.94;RSAP
B1/E07-053B/JAS/22;E07-053B;19.3;19.65;0.35;1;1;0;1.63;7.02;27.57;41.2;1.494377947;0;0.25;0.74;RSAP
B1/E07-053B/JAS/23;E07-053B;19.65;20;0.35;1;1;0;0.92;4.66;33.49;45.35;1.354135563;0.01;0.18;1.15;RSAP
B1/E07-053B/JAS/24;E07-053B;20;21;1;1;1;0;1.54;7.23;25.37;44.34;1.747733544;0.01;0.19;0.89;RSAP
B1/E07-053B/JAS/25;E07-053B;21;22;1;1;1;0;1.34;5.07;26.44;48.88;1.84871407;0;0.18;0.62;BRK
B1/E07-053B/JAS/26;E07-053B;22;22.5;0.5;1;1;0;1.2;5.07;26.44;48.88;1.84871407;0;0.18;0.62;BRK
B1/E07-054/JAS/01;E07-054;0;1;1;1;1;0;0.55;33.6;5.35;24.52;4.58317757;0.01;0;20.2;LIM
B1/E07-054/JAS/02;E07-054;1;2;1;1;1;0;0.83;38.33;5.215;24.42;4.682646213;0.02;0;12.11;LIM
B1/E07-054/JAS/03;E07-054;2;3;1;1;1;0;1.15;41.93;6.5;25.83;3.973846154;0.11;0;10.67;LIM
B1/E07-054/JAS/04;E07-054;3;4;1;1;1;0;1.21;45.74;6.55;28.5;4.351145038;0.15;0;6.93;LIM
B1/E07-054/JAS/05;E07-054;4;5;1;1;1;0;1.17;44.58;7.76;25.83;3.328608247;0.12;0;5.77;LIM
B1/E07-054/JAS/06;E07-054;5;6;1;1;1;0;1.44;49.11;7.65;24.95;3.261437908;0.15;0;6.53;LIM
B1/E07-054/JAS/07;E07-054;6;7;1;1;1;0;1.36;37.61;9.54;30.49;3.196016771;0.23;0;9.46;LIM
B1/E07-054/JAS/08;E07-054;7;8;1;1;1;0;1.77;22.07;11.83;34.73;2.935756551;0.06;0.07;1.76;SAP
B1/E07-054/JAS/09;E07-054;8;9;1;1;1;0;2.01;10.26;25.56;40.48;1.58372457;0.02;0.13;0.96;SAP
B1/E07-054/JAS/10;E07-054;9;10;1;1;1;0;2.21;11.25;26.29;38.14;1.450741727;0.02;0.1;1.32;SAP
B1/E07-054/JAS/11;E07-054;10;11;1;1;1;0;2.19;13.96;23.63;36.37;1.539145154;0.03;0.16;1.29;SAP
B1/E07-054/JAS/12;E07-054;11;12;1;1;1;0;1.94;15.01;20.14;38.39;1.906156902;0.02;0.14;1.19;SAP
B1/E07-054/JAS/13;E07-054;12;13;1;1;1;0;2.15;11.44;24.65;38.65;1.567951318;0.02;0.14;1.03;SAP
B1/E07-054/JAS/14;E07-054;13;14;1;1;1;0;2.06;10.03;24.4;42.45;1.739754098;0.02;0.22;1.23;SAP
B1/E07-054/JAS/15;E07-054;14;15;1;1;1;0;1.75;6.11;33.87;40.96;1.20932979;0;0.17;0.74;RSAP
B1/E07-054/JAS/16;E07-054;15;16;1;1;1;0;0.39;6.78;38.17;42.56;1.115011789;0.01;0.16;1.09;RSAP
B1/E07-054/JAS/17;E07-054;16;17;1;1;1;0;0.31;5.62;39.55;43.78;1.106953224;0;0.16;0.85;RSAP
B1/E07-054/JAS/18;E07-054;17;18;1;1;1;0;0.29;5.74;38.78;42.83;1.104435276;0;0.16;0.62;RSAP
B1/E07-054/JAS/19;E07-054;18;19;1;1;1;0;0.26;5.27;41.09;42.67;1.038452178;0;0.14;0.58;RSAP
B1/E07-054/JAS/20;E07-054;19;19.5;0.5;1;1;0;0.27;5.26;40.64;42.82;1.053641732;0;0.15;0.64;RSAP
B1/E07-055/JAS/01;E07-055;0;1;1;1;1;0;0.41;30.02;2.58;26.44;10.24806202;0.01;0.02;22.08;LIM
B1/E07-055/JAS/02;E07-055;1;2;1;1;1;0;0.92;39.86;0.21;22.46;106.952381;0;0.14;12.87;LIM
B1/E07-055/JAS/03;E07-055;2;3;0.8;0.8;1;0;1.11;38.72;0.28;27.81;99.32142857;0.09;0.03;11.48;LIM
B1/E07-055/JAS/04;E07-055;3;4;1;1;1;0;1.54;42.11;2.22;24.96;11.24324324;0.18;0.14;6.71;SAP
B1/E07-055/JAS/05;E07-055;4;5;1;1;1;0;1.86;15.22;16.8;37.75;2.24702381;0.04;0.14;1.9;SAP
B1/E07-055/JAS/06;E07-055;5;6;1;1;1;0;2.48;14.17;18.11;37.72;2.082827167;0;0.11;1.8;SAP
B1/E07-055/JAS/07;E07-055;6;7;1;1;1;0;1.77;8.45;22.05;44.99;2.040362812;0.01;0.18;1.09;SAP
B1/E07-055/JAS/08;E07-055;7;8;1;1;1;0;1.21;9.54;19.87;48.77;2.454453951;0.02;0.12;1.04;SAP
B1/E07-055/JAS/09;E07-055;8;8.43;0.43;1;1;0;1.71;9.65;24.77;40.87;1.649979814;0.01;0.13;1.56;SAP
B1/E07-055/JAS/10;E07-055;8.43;8.77;0.34;1;1;0;1.69;10.6;22.3;40.8;1.829596413;0.02;0.17;1.45;BLD
B1/E07-055/JAS/11;E07-055;8.77;9;0.23;1;1;0;1.69;10.6;22.3;40.8;1.829596413;0.02;0.17;1.45;SAP
B1/E07-055/JAS/12;E07-055;9;10;1;1;1;0;1.51;9.39;24.26;41.29;1.701978566;0.01;0.18;1;SAP
B1/E07-055/JAS/13;E07-055;10;10.31;0.31;1;1;0;0.96;12.3;19.51;42.23;2.16453101;0.01;0.25;1.11;SAP
B1/E07-055/JAS/14;E07-055;10.31;11;0.69;1;1;0;0.96;12.3;19.51;42.23;2.16453101;0.01;0.25;1.11;BRK
B1/E07-055/JAS/15;E07-055;11;12;1;1;1;0;0.96;12.3;19.51;42.23;2.16453101;0.01;0.25;1.11;BRK
B1/E07-055/JAS/16;E07-055;12;12.35;0.35;1;1;0;0.96;12.3;19.51;42.23;2.16453101;0.01;0.25;1.11;BRK
B1/E07-056/JAS/01;E07-056;0;0.4;0.4;1;1;0;0.44;29.61;6.37;28.16;4.420722135;0;0;17.55;LIM
B1/E07-056/JAS/02;E07-056;0.4;1;0.6;1;1;0;0.61;33.44;6.34;25.49;4.020504732;0;0;16.97;LIM
B1/E07-056/JAS/03;E07-056;1;1.4;0.4;1;1;0;0.81;33.96;7.76;26.72;3.443298969;0;0;8.54;LIM
B1/E07-056/JAS/04;E07-056;1.4;2;0.6;1;1;0;0.54;18.53;12.48;59.22;4.745192308;0.09;0.08;5.88;SAP
B1/E07-056/JAS/05;E07-056;2;3;1;1;1;0;0.59;20.59;12.56;54.99;4.378184713;0.09;0.06;4.44;SAP
B1/E07-056/JAS/06;E07-056;3;4;1;1;1;0;1.33;46.9;7.17;25.09;3.49930265;0.18;0;9.63;SAP
B1/E07-056/JAS/07;E07-056;4;5;1;1;1;0;1.11;37.33;10.84;31.38;2.894833948;0.2;0.01;9.12;SAP
B1/E07-056/JAS/08;E07-056;5;6;1;1;1;0;1.79;16.79;19.12;37.86;1.980125523;0.06;0.21;2.78;SAP
B1/E07-056/JAS/09;E07-056;6;6.3;0.3;1;1;0;0.99;5.75;37.79;40.72;1.077533739;0;0.24;0.85;BLD
B1/E07-056/JAS/10;E07-056;6.3;7;0.7;1;1;0;1.89;13.18;24.48;39.73;1.622957516;0.03;0.2;1.8;SAP
B1/E07-056/JAS/11;E07-056;7;8;1;1;1;0;1.87;17.16;19.19;35.92;1.871808233;0.03;0.11;1.39;SAP
B1/E07-056/JAS/12;E07-056;8;9;1;1;1;0;1.3;26.94;13.69;29.74;2.172388605;0.07;0.67;5.77;SAP
B1/E07-056/JAS/13;E07-056;9;10;1;1;1;0;1.34;10.69;37.6;40.02;1.064361702;0.02;0.43;4.86;SAP
B1/E07-056/JAS/14;E07-056;10;10.54;0.54;1;1;0;1.54;6.79;33.52;41.69;1.243735084;0.01;0.11;0.78;SAP
B1/E07-056/JAS/15;E07-056;10.54;10.74;0.2;1;1;0;1.6;8.24;32.37;40.31;1.245288848;0.01;0.16;1.62;BLD
B1/E07-056/JAS/16;E07-056;10.74;11;0.26;1;1;0;1.56;8.88;29.7;41.11;1.384175084;0.02;0.17;0.97;RSAP
B1/E07-056/JAS/17;E07-056;11;12;1;1;1;0;1.16;7.73;31.7;42.12;1.328706625;0.01;0.17;0.72;RSAP
B1/E07-056/JAS/18;E07-056;12;13;1;1;1;0;0.67;7.16;33.92;43.42;1.280070755;0.01;0.39;1.12;RSAP
B1/E07-056/JAS/19;E07-056;13;13.27;0.27;1;1;0;0.79;7.25;33.72;43.55;1.291518387;0.01;0.2;1.02;RSAP
